,next_stop_distance,total_waiting_time,wifi_count,honks,rsi,zone_highway,zone_market_place,zone_normal_city,time_level_1,time_level_2,time_level_3,time_level_4,Population_density_dense,Population_density_medium,Population_density_sparse,Weekend/day_Week-day,Weekend/day_Week-end,Turn
1678,0.10805463119828668,0.00888990113384297,0.06846009278187543,0.0,0.4718981753423403,0.0,1.0,0.0,0.5761909519318642,0.0,0.0,0.4238090480681358,0.0,1.0,0.0,1.0,0.0,1
1679,0.004501231128900072,0.004754358161648178,0.0,0.0,0.14870056651542654,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1680,0.1159385624029528,0.001584786053882726,0.0,0.0,0.5171301205117578,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1681,0.04139570002005486,0.028151101223431767,0.052774182761889006,0.0,0.4601920579094985,0.0,0.2659030181663634,0.7340969818336366,0.7340969818336366,0.2659030181663634,0.0,0.0,0.0,0.2659030181663634,0.7340969818336366,0.0,1.0,1
1682,0.19113225186097005,0.001584786053882726,0.0,0.0,0.5681563630772198,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1683,0.0038583822034613984,0.06608186424760668,0.09966771539038899,0.0,0.5397258730208397,1.0,0.0,0.0,0.3255859149400482,0.6744140850599518,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
1684,0.10688300476861573,0.003817393907784351,0.04720911978243768,0.015907384148558065,0.4087157333024294,0.0,0.5912244441880747,0.40877555581192526,0.40877555581192526,0.0,0.0,0.5912244441880747,0.0,0.5912244441880747,0.40877555581192526,0.5912244441880747,0.40877555581192526,1
1685,0.09724547734085269,0.003169572107765452,0.0,0.0,0.5629194354004036,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1686,0.03378820139359431,0.02632117322342638,0.14063362185704084,0.04374624524658645,0.5457770416678783,0.0,0.02445873100112217,0.9755412689988778,0.0,0.02445873100112217,0.0,0.9755412689988778,0.0,1.0,0.0,1.0,0.0,1
1687,0.08577881550637834,0.023533616694878818,0.07106574411593458,0.0,0.49157317092017355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1688,0.14246748494014255,0.00792393026941363,0.12987012987012989,0.0,0.49642461569531676,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
1689,0.12383136834060722,0.006339144215530904,0.0,0.03139013452914798,0.5332145315103838,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1690,0.22880040995953893,0.012678288431061807,0.1038961038961039,0.0,0.5540828248033436,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1691,0.006239466375530109,0.003047398516978344,0.0,0.0,0.44496976061598,0.9229084642133348,0.07709153578666517,0.0,0.07709153578666517,0.9229084642133348,0.0,0.0,0.0,0.07709153578666517,0.9229084642133348,1.0,0.0,1
1692,0.10466701071020539,0.0021541737590962218,0.009332042649083529,0.012539991972863585,0.4691856466769429,0.0,0.35928364198971585,0.6407163580102841,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1693,0.19631054200681367,0.003169572107765452,0.0,0.0,0.5149779710297888,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1694,0.8381544219407475,0.025356576862123614,0.19480519480519481,0.09697301182720966,0.49529987315116664,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1695,0.01089909030879789,0.003169572107765452,0.0,0.0,0.4790085531081434,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1696,0.19255531278841162,0.001584786053882726,0.0,0.0,0.2726250966404804,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1697,0.02596908921327468,0.004754358161648178,0.0,0.02242152466367713,0.5047564938057288,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1698,0.032518058711476394,0.011093502377179081,0.4285714285714286,0.04035874439461883,0.5074594172477134,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1699,0.13236402419050863,0.006339144215530904,0.2337662337662338,0.0,0.5217194657130447,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1700,0.11737013303614793,0.001584786053882726,0.0,0.0,0.5175920436960779,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1701,0.11546898359798104,0.007276761258545077,0.005182736441763266,0.007179055129974119,0.5226788622324475,0.0,1.0,0.0,0.8004646469921143,0.19953535300788572,0.0,0.0,0.0,1.0,0.0,0.19953535300788572,0.8004646469921143,1
1702,0.11142941164953589,0.006339144215530904,0.09090909090909091,0.0,0.49010200977122503,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1703,0.08085300045761985,0.005733972489659748,0.0,0.001141594496336919,0.5016059199925316,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1704,0.1880122039976381,0.003169572107765452,0.11678509982407825,0.002455214814772901,0.2123065480051606,0.0,0.18250430123145234,0.8174956987685477,0.0,0.8174956987685477,0.18250430123145234,0.0,0.0,1.0,0.0,1.0,0.0,1
1705,0.004170738193984847,0.05895952471268794,0.1114240778003817,0.0,0.5052967593446279,1.0,0.0,0.0,0.0,0.42034600937060906,0.0,0.5796539906293909,0.0,0.5796539906293909,0.42034600937060906,0.5796539906293909,0.42034600937060906,1
1706,0.0006228802448503754,0.001584786053882726,0.0,0.0016079015395870197,0.5182895645922029,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3585620433279054,0.6414379566720946,1
1707,0.07551819585389288,0.004754358161648178,0.0,0.026905829596412557,0.538517681824693,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1708,0.02734230156344581,0.006339144215530904,0.06493506493506494,0.04484304932735426,0.43688256115288454,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1709,0.12559969921213307,0.19236005866987835,0.08677563330461568,0.19351273790969561,0.4543913877345154,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8939079214851359,0.10609207851486413,1
1710,0.08085696531918087,0.005721091275648192,0.0,0.015605432555659245,0.5010876816913782,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1711,0.027503367336964388,0.001584786053882726,0.0,0.0,0.5028716363247059,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1712,0.8449080970023782,0.006339144215530904,0.07792207792207792,0.04932735426008968,0.4904710137876332,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
1713,0.15996325289740038,0.002803136318810139,0.0,0.0020737307877202026,0.5785987712923193,0.0,1.0,0.0,0.0,0.7687790171691974,0.0,0.2312209828308026,0.0,1.0,0.0,1.0,0.0,1
1714,0.011026992391109016,0.001584786053882726,0.0,0.004484304932735426,0.5801703453118314,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
