,next_stop_distance,total_waiting_time,wifi_count,honks,rsi,zone_highway,zone_market_place,zone_normal_city,time_level_1,time_level_2,time_level_3,time_level_4,Population_density_dense,Population_density_medium,Population_density_sparse,Weekend/day_Week-day,Weekend/day_Week-end,bus_stop
1257,0.25217468244413677,0.00792393026941363,0.12987012987012989,0.0,0.5433093915472768,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1258,0.4265389346880424,0.001584786053882726,0.0,0.0,0.4856299398714745,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1259,0.1332008654443709,0.001584786053882726,0.0,0.0,0.4919686485529604,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1260,0.10825892098181475,0.004754358161648178,0.06493506493506494,0.02242152466367713,0.45368489894193065,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1261,0.0612335662758438,0.001584786053882726,0.0,0.0,0.5740663865548249,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1262,0.041801871204264256,0.011578698509497994,0.10787219168173033,0.0,0.5490415089036221,0.0,0.0,1.0,0.0,0.4353862531644114,0.5646137468355886,0.0,0.5646137468355886,0.4353862531644114,0.0,1.0,0.0,1
1263,0.051739938400692374,0.012974525124146027,0.08619980611256142,0.017149374098669828,0.46359351070066435,0.0,0.0,1.0,0.0,0.3626149293327714,0.0,0.6373850706672286,0.0,1.0,0.0,1.0,0.0,1
1264,0.13737478570885703,0.001584786053882726,0.0,0.0,0.5276099393956237,0.0,0.0,1.0,0.9467671670205464,0.0,0.0,0.05323283297945358,0.0,0.05323283297945358,0.9467671670205464,0.05323283297945358,0.9467671670205464,1
1265,0.08705753669536752,0.03169572107765452,0.4025974025974026,0.09865470852017937,0.5348843532184494,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1266,0.11258598436929297,0.023406626725032964,0.3326702796779632,0.0803746699183338,0.3785235313474924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.307671678617894,0.692328321382106,1
1267,0.2073476718020888,0.02694136291600634,0.07792207792207792,0.04932735426008968,0.5796408378664094,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1268,0.028528646731109962,0.001584786053882726,0.0,0.0,0.5469873153955982,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1269,0.11834092484386238,0.01584786053882726,0.05194805194805195,0.053811659192825115,0.5960710523174085,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
1270,0.08160088971159897,0.003529488934039162,0.15703337572058645,0.0,0.4659853711888071,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.22710751737871115,0.7728924826212888,1
1271,0.15622381582106162,0.006339144215530904,0.15584415584415584,0.0,0.5433874434592402,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1272,0.511184629368825,0.006339144215530904,0.09090909090909091,0.0,0.5717892390872693,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1273,0.0727383624478489,0.011093502377179081,0.3246753246753247,0.02242152466367713,0.56380756675142,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
