,next_stop_distance,total_waiting_time,wifi_count,honks,rsi,zone_highway,zone_market_place,zone_normal_city,time_level_1,time_level_2,time_level_3,time_level_4,Population_density_dense,Population_density_medium,Population_density_sparse,Weekend/day_Week-day,Weekend/day_Week-end,Congestion
1052,0.006064520362344015,0.001584786053882726,0.0,0.0,0.4844204667774541,0.32321728972110364,0.0,0.6767827102788964,0.0,0.6767827102788964,0.0,0.32321728972110364,0.0,1.0,0.0,0.0,1.0,1
1053,0.15161829688232828,0.001584786053882726,0.0,0.0,0.5373264379549406,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1054,0.9431367361392253,0.001584786053882726,0.0,0.008968609865470852,0.5364882860893684,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
1055,0.12941792033937444,0.012678288431061807,0.03896103896103896,0.0,0.5430035425422393,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
1056,0.12217046003916356,0.001584786053882726,0.0,0.008968609865470852,0.5906397681151084,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1057,0.07947303066708084,0.001584786053882726,0.0,0.0,0.37931956311281234,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1058,0.018252733030049623,0.001584786053882726,0.0,0.0,0.4326977848816935,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1059,0.12262149892209522,0.004754358161648178,0.1168831168831169,0.0,0.5373133734700661,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1060,0.14019422250815872,0.011093502377179081,0.7792207792207793,0.0,0.5020860306156656,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1061,0.118730422512564,0.10142630744849446,0.12987012987012989,0.0,0.4637130626696927,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1062,0.11429199465833417,0.00792393026941363,0.07792207792207792,0.0,0.5545857161585498,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1063,0.011026992391109016,0.001584786053882726,0.0,0.0,0.5899951063326127,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1064,0.08506637939751592,0.001584786053882726,0.0,0.0,0.4087809404550108,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1065,0.1031322063915957,0.003169572107765452,0.012987012987012988,0.0,0.5624035655015447,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
1066,0.14921473998100654,0.001584786053882726,0.0,0.008968609865470852,0.5680766865056884,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1067,0.009771168135489113,0.039619651347068144,0.025974025974025976,0.0,0.5378974904987107,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1068,0.013554305146042375,0.001584786053882726,0.0,0.0009281251638642795,0.4769858123905486,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1069,0.08066672747810341,0.006339144215530904,0.0,0.017937219730941704,0.5370467874325606,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1070,0.0006206938971684128,0.0658906328933431,0.07792207792207792,0.0,0.5602926660123534,0.23716844071675114,0.0,0.7628315592832489,0.23716844071675114,0.7628315592832489,0.0,0.0,0.0,0.7628315592832489,0.23716844071675114,1.0,0.0,1
1071,0.25773438125310244,0.0035718260061372493,0.05970581951774306,0.0037483474136699676,0.5147220759161494,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1072,0.06726497234649638,0.003169572107765452,0.0,0.013452914798206279,0.4841418606447474,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1073,0.0064092474959446,0.15055467511885895,0.15584415584415584,0.0,0.5295552206870325,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1074,0.1197924561010154,0.001584786053882726,0.0,0.00037786448427277563,0.460289365717073,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1075,0.24976966437361145,0.0035404150802972865,0.0,0.0052795159471821,0.5294512348428361,1.0,0.0,0.0,0.41133397188919585,0.0,0.0,0.5886660281108042,0.0,0.5886660281108042,0.41133397188919585,1.0,0.0,1
1076,0.6962447919122243,0.006339144215530904,0.0,0.0,0.5564542762733823,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1077,0.04988360304991786,0.006339144215530904,0.16883116883116883,0.017937219730941704,0.5237669010109631,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1078,0.05086638151030012,0.005722191936664509,0.016952617610618864,0.0,0.5213221433912111,0.6526757780088263,0.0,0.34732422199117374,0.0,0.0,0.6526757780088263,0.34732422199117374,0.0,1.0,0.0,0.34732422199117374,0.6526757780088263,1
1079,0.0014404123995517574,0.001584786053882726,0.0,0.0,0.5894154169367662,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1080,0.07030340199736226,0.001584786053882726,0.0,0.0,0.29299915118436987,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1081,0.0423936117520474,0.011093502377179081,0.09090909090909091,0.02619145078056168,0.5042352212023307,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1082,0.3755530966871256,0.021632373893445446,0.08214303848548102,0.0,0.515695870055002,1.0,0.0,0.0,0.0,0.7027793292646708,0.0,0.2972206707353292,0.0,0.2972206707353292,0.7027793292646708,1.0,0.0,1
1083,0.025686246893510976,0.001584786053882726,0.0,0.0,0.5155369989512774,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1084,0.12743177518794063,0.001813777758145407,0.0,0.0006479541048867792,0.5169824358253362,1.0,0.0,0.0,0.0,0.0,0.9277531173051241,0.07224688269487589,0.0,1.0,0.0,1.0,0.0,1
1085,0.032987850385252655,0.0019472241885753504,0.017820659453847754,0.0,0.5743888526621842,1.0,0.0,0.0,0.0,0.22869846299104613,0.0,0.7713015370089539,0.0,0.7713015370089539,0.22869846299104613,1.0,0.0,1
1086,0.004232591365867846,0.001584786053882726,0.9972834132225544,0.008968609865470852,0.488140447931226,0.0,0.0,1.0,0.013073573866457022,0.0,0.986926426133543,0.0,0.986926426133543,0.0,0.013073573866457022,0.986926426133543,0.013073573866457022,1
1087,0.013554305146042375,0.001584786053882726,0.0,0.008968609865470852,0.4769858123905486,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1088,0.0008951164508682642,0.06624616002641007,0.08181387345238715,0.0,0.5686707480943386,0.29966825583381096,0.0,0.700331744166189,0.29966825583381096,0.700331744166189,0.0,0.0,0.0,0.700331744166189,0.29966825583381096,0.700331744166189,0.29966825583381096,1
1089,0.02835885768602176,0.31378763866877973,0.25974025974025977,0.0,0.5641251442007021,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1090,0.03281553909586482,0.001584786053882726,0.0,0.0,0.5801662547552268,1.0,0.0,0.0,0.0,0.0,0.0455890699496706,0.9544109300503294,0.0,1.0,0.0,1.0,0.0,1
